highest
0
59
49
50
49
49
59
50
49
49
50
49
49
49
60
49
49
49
49
49
50
49
49
49
50
50
49
49
49
49
50
50
49
49
49
49
59
49
49
49
49
50
49
49
50
49
49
50
49
50
50
49
50
49
50
50
49
50
49
49
50
50
50
49
49
49
49
59
50
60
50
49
59
60
49
49
49
49
49
49
49
50
49
50
49
50
49
49
49
49
50
49
49
50
49
49
59
50
50
50
49
50
49
49
59
50
59
49
49
50
50
49
59
50
50
50
49
60
49
49
50
59
49
49
50
49
50
49
49
50
49
50
49
50
50
50
49
49
49
49
49
50
59
60
49
49
49
49
49
49
49
49
49
49
49
50
50
59
49
50
49
50
60
49
50
50
49
49
50
50
50
49
49
49
49
49
50
50
49
49
49
49
49
49
49
49
49
50
49
59
50
49
50
49
49
49
50
50
50
49
49
59
49
59
49
50
50
50
50
49
49
49
50
49
49
49
50
50
49
49
50
49
49
49
50
59
49
50
50
60
49
50
50
60
50
49
49
60
49
50
49
49
49
50
59
49
50
49
49
49
49
49
60
49
49
49
49
50
49
49
49
50
49
50
50
50
49
49
49
50
49
49
50
49
49
60
49
49
49
50
50
49
49
49
59
50
49
50
50
50
49
49
59
49
50
50
49
50
50
49
49
49
49
50
49
50
49
49
50
49
49
49
50
49
50
50
49
49
49
49
50
49
49
49
49
49
50
49
49
49
49
49
50
50
50
49
50
50
50
49
49
49
50
49
50
59
49
50
49
49
50
49
49
50
49
59
49
49
59
49
49
49
49
49
49
50
49
50
49
59
49
50
49
50
50
50
50
50
50
49
49
50
50
50
60
49
50
50
49
49
49
50
59
49
50
49
49
49
49
49
49
49
49
49
49
49
49
50
49
49
50
49
49
49
49
49
49
49
49
49
49
49
50
49
50
49
49
49
50
49
50
50
50
49
49
60
49
49
50
49
49
50
50
49
50
49
49
49
49
49
59
49
49
59
49
50
50
50
49
60
49
49
50
49
49
49
60
50
49
49
49
59
50
50
49
49
49
49
49
49
49
49
50
49
49
60
50
50
50
49
50
59
49
49
49
50
49
49
49
50
49
49
49
49
49
50
49
49
49
50
49
50
49
49
49
50
50
49
49
50
49
49
50
49
49
50
49
49
49
49
50
49
49
50
49
49
50
50
49
49
49
49
49
49
49
50
50
49
60
49
60
50
50
49
49
59
50
49
49
49
50
49
49
49
50
49
59
50
50
50
50
50
49
50
49
50
50
49
50
49
49
49
59
49
50
59
50
49
49
49
49
49
50
49
49
49
49
49
49
49
50
49
49
50
49
49
49
50
49
49
50
49
49
49
60
49
50
60
59
50
50
50
49
49
49
49
49
50
49
49
49
50
50
49
49
49
49
49
50
49
50
50
49
