380 : 4194304 - swing: 53 test: 20
373 : 4194304 - swing: 53 test: 20
264 : 4194304 - swing: 53 test: 20
361 : 4194304 - swing: 53 test: 20
325 : 4194304 - swing: 53 test: 20
84 : 4194304 - swing: 53 test: 20
190 : 4194304 - swing: 53 test: 20
119 : 4194304 - swing: 53 test: 20
470 : 4194304 - swing: 53 test: 20
185 : 4194304 - swing: 53 test: 20
230 : 4194304 - swing: 53 test: 20
203 : 4194304 - swing: 53 test: 20
299 : 4194304 - swing: 53 test: 20
455 : 4194304 - swing: 53 test: 20
467 : 4194304 - swing: 53 test: 20
214 : 4194304 - swing: 53 test: 20
511 : 4194304 - swing: 53 test: 20
138 : 4194304 - swing: 53 test: 20
136 : 4194304 - swing: 53 test: 20
128 : 4194304 - swing: 53 test: 20
286 : 4194304 - swing: 53 test: 20
272 : 4194304 - swing: 53 test: 20
152 : 4194304 - swing: 53 test: 20
434 : 4194304 - swing: 53 test: 20
406 : 4194304 - swing: 53 test: 20
238 : 4194304 - swing: 53 test: 20
355 : 4194304 - swing: 53 test: 20
354 : 4194304 - swing: 53 test: 20
352 : 4194304 - swing: 53 test: 20
233 : 4194304 - swing: 53 test: 20
61 : 4194304 - swing: 53 test: 20
252 : 4194304 - swing: 53 test: 20
249 : 4194304 - swing: 53 test: 20
337 : 4194304 - swing: 53 test: 20
163 : 4194304 - swing: 53 test: 20
63 : 4194304 - swing: 53 test: 20
222 : 4194304 - swing: 53 test: 20
70 : 4194304 - swing: 53 test: 20
342 : 4194304 - swing: 53 test: 20
95 : 4194304 - swing: 53 test: 20
164 : 4194304 - swing: 53 test: 20
125 : 4194304 - swing: 53 test: 20
174 : 4194304 - swing: 53 test: 20
288 : 4194304 - swing: 53 test: 20
172 : 4194304 - swing: 53 test: 20
207 : 4194304 - swing: 53 test: 20
291 : 4194304 - swing: 53 test: 20
205 : 4194304 - swing: 53 test: 20
440 : 4194304 - swing: 53 test: 20
206 : 4194304 - swing: 53 test: 20
443 : 4194304 - swing: 53 test: 20
441 : 4194304 - swing: 53 test: 20
462 : 4194304 - swing: 53 test: 20
390 : 4194304 - swing: 53 test: 20
311 : 4194304 - swing: 53 test: 20
175 : 4194304 - swing: 53 test: 20
144 : 4194304 - swing: 53 test: 20
5 : 4194304 - swing: 53 test: 20
7 : 4194304 - swing: 53 test: 20
321 : 4194304 - swing: 53 test: 20
483 : 4194304 - swing: 53 test: 20
50 : 4194304 - swing: 53 test: 20
323 : 4194304 - swing: 53 test: 20
482 : 4194304 - swing: 53 test: 20
176 : 4194304 - swing: 53 test: 20
322 : 4194304 - swing: 53 test: 20
30 : 4194304 - swing: 53 test: 20
480 : 4194304 - swing: 53 test: 20
179 : 4194304 - swing: 53 test: 20
177 : 4194304 - swing: 53 test: 20
194 : 4194304 - swing: 53 test: 20
182 : 4194304 - swing: 53 test: 20
359 : 4194304 - swing: 53 test: 20
258 : 4194304 - swing: 53 test: 20
260 : 4194304 - swing: 53 test: 20
259 : 4194304 - swing: 53 test: 20
424 : 4194304 - swing: 53 test: 20
500 : 4194304 - swing: 53 test: 20
489 : 4194304 - swing: 53 test: 20
411 : 4194304 - swing: 53 test: 20
420 : 4194304 - swing: 53 test: 20
262 : 4194304 - swing: 53 test: 20
256 : 4194304 - swing: 53 test: 20
426 : 4194304 - swing: 53 test: 20
503 : 4194304 - swing: 53 test: 20
490 : 4194304 - swing: 53 test: 20
410 : 4194304 - swing: 53 test: 20
423 : 4194304 - swing: 53 test: 20
263 : 4194304 - swing: 53 test: 20
427 : 4194304 - swing: 53 test: 20
502 : 4194304 - swing: 53 test: 20
491 : 4194304 - swing: 53 test: 20
408 : 4194304 - swing: 53 test: 20
422 : 4194304 - swing: 53 test: 20
437 : 4194304 - swing: 53 test: 20
477 : 4194304 - swing: 53 test: 20
289 : 4194304 - swing: 53 test: 20
327 : 4194304 - swing: 53 test: 20
348 : 4194304 - swing: 53 test: 20
35 : 4194304 - swing: 53 test: 20
303 : 4194304 - swing: 53 test: 20
385 : 4194304 - swing: 53 test: 20
368 : 4194304 - swing: 53 test: 20
14 : 4194304 - swing: 53 test: 20
225 : 4194304 - swing: 53 test: 20
349 : 4194304 - swing: 53 test: 20
32 : 4194304 - swing: 53 test: 20
301 : 4194304 - swing: 53 test: 20
384 : 4194304 - swing: 53 test: 20
370 : 4194304 - swing: 53 test: 20
13 : 4194304 - swing: 53 test: 20
224 : 4194304 - swing: 53 test: 20
351 : 4194304 - swing: 53 test: 20
394 : 4194304 - swing: 53 test: 20
34 : 4194304 - swing: 53 test: 20
302 : 4194304 - swing: 53 test: 20
387 : 4194304 - swing: 53 test: 20
369 : 4194304 - swing: 53 test: 20
15 : 4194304 - swing: 53 test: 20
227 : 4194304 - swing: 53 test: 20
393 : 4194304 - swing: 53 test: 20
395 : 4194304 - swing: 53 test: 20
485 : 4194304 - swing: 53 test: 20
6 : 4194304 - swing: 53 test: 20
137 : 4194304 - swing: 53 test: 20
170 : 4194304 - swing: 53 test: 20
169 : 4194304 - swing: 53 test: 20
168 : 4194304 - swing: 53 test: 20
326 : 4194304 - swing: 53 test: 20
245 : 4194304 - swing: 53 test: 20
244 : 4194304 - swing: 53 test: 20
247 : 4194304 - swing: 53 test: 20
478 : 4194304 - swing: 53 test: 20
89 : 4194304 - swing: 53 test: 20
476 : 4194304 - swing: 53 test: 20
281 : 4194304 - swing: 53 test: 20
241 : 4194304 - swing: 53 test: 20
479 : 4194304 - swing: 53 test: 20
22 : 4194304 - swing: 53 test: 20
218 : 4194304 - swing: 53 test: 20
123 : 4194304 - swing: 53 test: 20
27 : 4194304 - swing: 53 test: 20
132 : 4194304 - swing: 53 test: 20
23 : 4194304 - swing: 53 test: 20
216 : 4194304 - swing: 53 test: 20
121 : 4194304 - swing: 53 test: 20
24 : 4194304 - swing: 53 test: 20
135 : 4194304 - swing: 53 test: 20
21 : 4194304 - swing: 53 test: 20
217 : 4194304 - swing: 53 test: 20
120 : 4194304 - swing: 53 test: 20
25 : 4194304 - swing: 53 test: 20
133 : 4194304 - swing: 53 test: 20
396 : 4194304 - swing: 53 test: 20
62 : 4194304 - swing: 53 test: 20
398 : 4194304 - swing: 53 test: 20
399 : 4194304 - swing: 53 test: 20
450 : 4194304 - swing: 53 test: 20
451 : 4194304 - swing: 53 test: 20
449 : 4194304 - swing: 53 test: 20
83 : 4194304 - swing: 53 test: 20
82 : 4194304 - swing: 53 test: 20
80 : 4194304 - swing: 53 test: 20
56 : 4194304 - swing: 53 test: 20
57 : 4194304 - swing: 53 test: 20
58 : 4194304 - swing: 53 test: 20
414 : 4194304 - swing: 53 test: 20
413 : 4194304 - swing: 53 test: 20
412 : 4194304 - swing: 53 test: 20
293 : 4194304 - swing: 53 test: 20
294 : 4194304 - swing: 53 test: 20
295 : 4194304 - swing: 53 test: 20
473 : 4194304 - swing: 53 test: 20
474 : 4194304 - swing: 53 test: 20
475 : 4194304 - swing: 53 test: 20
40 : 4194304 - swing: 53 test: 20
43 : 4194304 - swing: 53 test: 20
42 : 4194304 - swing: 53 test: 20
79 : 4194304 - swing: 53 test: 20
77 : 4194304 - swing: 53 test: 20
428 : 4194304 - swing: 53 test: 20
76 : 4194304 - swing: 53 test: 20
429 : 4194304 - swing: 53 test: 20
430 : 4194304 - swing: 53 test: 20
493 : 4194304 - swing: 53 test: 20
495 : 4194304 - swing: 53 test: 20
492 : 4194304 - swing: 53 test: 20
312 : 4194304 - swing: 53 test: 20
315 : 4194304 - swing: 53 test: 20
313 : 4194304 - swing: 53 test: 20
499 : 4194304 - swing: 53 test: 20
498 : 4194304 - swing: 53 test: 20
497 : 4194304 - swing: 53 test: 20
307 : 4194304 - swing: 53 test: 20
367 : 4194304 - swing: 53 test: 20
376 : 4194304 - swing: 53 test: 20
143 : 4194304 - swing: 53 test: 20
305 : 4194304 - swing: 53 test: 20
364 : 4194304 - swing: 53 test: 20
377 : 4194304 - swing: 53 test: 20
141 : 4194304 - swing: 53 test: 20
304 : 4194304 - swing: 53 test: 20
366 : 4194304 - swing: 53 test: 20
379 : 4194304 - swing: 53 test: 20
142 : 4194304 - swing: 53 test: 20
64 : 4194304 - swing: 53 test: 20
66 : 4194304 - swing: 53 test: 20
65 : 4194304 - swing: 53 test: 20
9 : 4194304 - swing: 53 test: 20
75 : 4194304 - swing: 53 test: 20
36 : 4194304 - swing: 53 test: 20
10 : 4194304 - swing: 53 test: 20
73 : 4194304 - swing: 53 test: 20
39 : 4194304 - swing: 53 test: 20
11 : 4194304 - swing: 53 test: 20
74 : 4194304 - swing: 53 test: 20
37 : 4194304 - swing: 53 test: 20
98 : 4194304 - swing: 53 test: 20
96 : 4194304 - swing: 53 test: 20
99 : 4194304 - swing: 53 test: 20
416 : 4194304 - swing: 53 test: 20
417 : 4194304 - swing: 53 test: 20
419 : 4194304 - swing: 53 test: 20
2 : 4194304 - swing: 53 test: 20
1 : 4194304 - swing: 53 test: 20
159 : 4194304 - swing: 53 test: 20
0 : 4194304 - swing: 53 test: 20
158 : 4194304 - swing: 53 test: 20
157 : 4194304 - swing: 53 test: 20
335 : 4194304 - swing: 53 test: 20
332 : 4194304 - swing: 53 test: 20
334 : 4194304 - swing: 53 test: 20
277 : 4194304 - swing: 53 test: 20
278 : 4194304 - swing: 53 test: 20
107 : 4194304 - swing: 53 test: 20
45 : 4194304 - swing: 53 test: 20
279 : 4194304 - swing: 53 test: 20
101 : 4194304 - swing: 53 test: 20
105 : 4194304 - swing: 53 test: 20
44 : 4194304 - swing: 53 test: 20
100 : 4194304 - swing: 53 test: 20
106 : 4194304 - swing: 53 test: 20
47 : 4194304 - swing: 53 test: 20
102 : 4194304 - swing: 53 test: 20
108 : 4194304 - swing: 53 test: 20
111 : 4194304 - swing: 53 test: 20
110 : 4194304 - swing: 53 test: 20
445 : 4194304 - swing: 53 test: 20
446 : 4194304 - swing: 53 test: 20
444 : 4194304 - swing: 53 test: 20
457 : 4194304 - swing: 53 test: 20
331 : 4194304 - swing: 53 test: 20
318 : 4194304 - swing: 53 test: 20
459 : 4194304 - swing: 53 test: 20
401 : 4194304 - swing: 53 test: 20
328 : 4194304 - swing: 53 test: 20
316 : 4194304 - swing: 53 test: 20
456 : 4194304 - swing: 53 test: 20
400 : 4194304 - swing: 53 test: 20
330 : 4194304 - swing: 53 test: 20
317 : 4194304 - swing: 53 test: 20
403 : 4194304 - swing: 53 test: 20
267 : 4194304 - swing: 53 test: 20
198 : 4194304 - swing: 53 test: 20
189 : 4194304 - swing: 53 test: 20
265 : 4194304 - swing: 53 test: 20
18 : 4194304 - swing: 53 test: 20
199 : 4194304 - swing: 53 test: 20
188 : 4194304 - swing: 53 test: 20
382 : 4194304 - swing: 53 test: 20
266 : 4194304 - swing: 53 test: 20
115 : 4194304 - swing: 53 test: 20
375 : 4194304 - swing: 53 test: 20
297 : 4194304 - swing: 53 test: 20
469 : 4194304 - swing: 53 test: 20
231 : 4194304 - swing: 53 test: 20
53 : 4194304 - swing: 53 test: 20
17 : 4194304 - swing: 53 test: 20
196 : 4194304 - swing: 53 test: 20
191 : 4194304 - swing: 53 test: 20
184 : 4194304 - swing: 53 test: 20
360 : 4194304 - swing: 53 test: 20
381 : 4194304 - swing: 53 test: 20
85 : 4194304 - swing: 53 test: 20
271 : 4194304 - swing: 53 test: 20
113 : 4194304 - swing: 53 test: 20
151 : 4194304 - swing: 53 test: 20
374 : 4194304 - swing: 53 test: 20
296 : 4194304 - swing: 53 test: 20
471 : 4194304 - swing: 53 test: 20
228 : 4194304 - swing: 53 test: 20
52 : 4194304 - swing: 53 test: 20
19 : 4194304 - swing: 53 test: 20
346 : 4194304 - swing: 53 test: 20
187 : 4194304 - swing: 53 test: 20
202 : 4194304 - swing: 53 test: 20
362 : 4194304 - swing: 53 test: 20
383 : 4194304 - swing: 53 test: 20
86 : 4194304 - swing: 53 test: 20
268 : 4194304 - swing: 53 test: 20
114 : 4194304 - swing: 53 test: 20
149 : 4194304 - swing: 53 test: 20
372 : 4194304 - swing: 53 test: 20
298 : 4194304 - swing: 53 test: 20
468 : 4194304 - swing: 53 test: 20
229 : 4194304 - swing: 53 test: 20
54 : 4194304 - swing: 53 test: 20
345 : 4194304 - swing: 53 test: 20
186 : 4194304 - swing: 53 test: 20
201 : 4194304 - swing: 53 test: 20
363 : 4194304 - swing: 53 test: 20
87 : 4194304 - swing: 53 test: 20
269 : 4194304 - swing: 53 test: 20
150 : 4194304 - swing: 53 test: 20
347 : 4194304 - swing: 53 test: 20
200 : 4194304 - swing: 53 test: 20
465 : 4194304 - swing: 53 test: 20
275 : 4194304 - swing: 53 test: 20
212 : 4194304 - swing: 53 test: 20
464 : 4194304 - swing: 53 test: 20
274 : 4194304 - swing: 53 test: 20
213 : 4194304 - swing: 53 test: 20
454 : 4194304 - swing: 53 test: 20
508 : 4194304 - swing: 53 test: 20
466 : 4194304 - swing: 53 test: 20
287 : 4194304 - swing: 53 test: 20
273 : 4194304 - swing: 53 test: 20
215 : 4194304 - swing: 53 test: 20
130 : 4194304 - swing: 53 test: 20
154 : 4194304 - swing: 53 test: 20
453 : 4194304 - swing: 53 test: 20
509 : 4194304 - swing: 53 test: 20
284 : 4194304 - swing: 53 test: 20
435 : 4194304 - swing: 53 test: 20
129 : 4194304 - swing: 53 test: 20
153 : 4194304 - swing: 53 test: 20
452 : 4194304 - swing: 53 test: 20
510 : 4194304 - swing: 53 test: 20
285 : 4194304 - swing: 53 test: 20
432 : 4194304 - swing: 53 test: 20
131 : 4194304 - swing: 53 test: 20
155 : 4194304 - swing: 53 test: 20
433 : 4194304 - swing: 53 test: 20
253 : 4194304 - swing: 53 test: 20
248 : 4194304 - swing: 53 test: 20
404 : 4194304 - swing: 53 test: 20
236 : 4194304 - swing: 53 test: 20
254 : 4194304 - swing: 53 test: 20
251 : 4194304 - swing: 53 test: 20
407 : 4194304 - swing: 53 test: 20
235 : 4194304 - swing: 53 test: 20
237 : 4194304 - swing: 53 test: 20
255 : 4194304 - swing: 53 test: 20
250 : 4194304 - swing: 53 test: 20
405 : 4194304 - swing: 53 test: 20
234 : 4194304 - swing: 53 test: 20
239 : 4194304 - swing: 53 test: 20
232 : 4194304 - swing: 53 test: 20
160 : 4194304 - swing: 53 test: 20
162 : 4194304 - swing: 53 test: 20
223 : 4194304 - swing: 53 test: 20
161 : 4194304 - swing: 53 test: 20
68 : 4194304 - swing: 53 test: 20
220 : 4194304 - swing: 53 test: 20
71 : 4194304 - swing: 53 test: 20
221 : 4194304 - swing: 53 test: 20
340 : 4194304 - swing: 53 test: 20
69 : 4194304 - swing: 53 test: 20
343 : 4194304 - swing: 53 test: 20
341 : 4194304 - swing: 53 test: 20
338 : 4194304 - swing: 53 test: 20
336 : 4194304 - swing: 53 test: 20
339 : 4194304 - swing: 53 test: 20
165 : 4194304 - swing: 53 test: 20
167 : 4194304 - swing: 53 test: 20
94 : 4194304 - swing: 53 test: 20
124 : 4194304 - swing: 53 test: 20
166 : 4194304 - swing: 53 test: 20
461 : 4194304 - swing: 53 test: 20
92 : 4194304 - swing: 53 test: 20
126 : 4194304 - swing: 53 test: 20
460 : 4194304 - swing: 53 test: 20
93 : 4194304 - swing: 53 test: 20
127 : 4194304 - swing: 53 test: 20
463 : 4194304 - swing: 53 test: 20
146 : 4194304 - swing: 53 test: 20
309 : 4194304 - swing: 53 test: 20
147 : 4194304 - swing: 53 test: 20
308 : 4194304 - swing: 53 test: 20
145 : 4194304 - swing: 53 test: 20
310 : 4194304 - swing: 53 test: 20
389 : 4194304 - swing: 53 test: 20
391 : 4194304 - swing: 53 test: 20
388 : 4194304 - swing: 53 test: 20
31 : 4194304 - swing: 53 test: 20
51 : 4194304 - swing: 53 test: 20
193 : 4194304 - swing: 53 test: 20
358 : 4194304 - swing: 53 test: 20
28 : 4194304 - swing: 53 test: 20
49 : 4194304 - swing: 53 test: 20
192 : 4194304 - swing: 53 test: 20
180 : 4194304 - swing: 53 test: 20
357 : 4194304 - swing: 53 test: 20
29 : 4194304 - swing: 53 test: 20
48 : 4194304 - swing: 53 test: 20
195 : 4194304 - swing: 53 test: 20
181 : 4194304 - swing: 53 test: 20
356 : 4194304 - swing: 53 test: 20
183 : 4194304 - swing: 53 test: 20
438 : 4194304 - swing: 53 test: 20
439 : 4194304 - swing: 53 test: 20
436 : 4194304 - swing: 53 test: 20
487 : 4194304 - swing: 53 test: 20
486 : 4194304 - swing: 53 test: 20
484 : 4194304 - swing: 53 test: 20
280 : 4194304 - swing: 53 test: 20
88 : 4194304 - swing: 53 test: 20
243 : 4194304 - swing: 53 test: 20
91 : 4194304 - swing: 53 test: 20
282 : 4194304 - swing: 53 test: 20
240 : 4194304 - swing: 53 test: 20
283 : 4194304 - swing: 53 test: 20
90 : 4194304 - swing: 53 test: 20
242 : 4194304 - swing: 53 test: 20
