[1747659812.333459] [lrdn0191:675969:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.344817] [lrdn0558:2715009:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.357992] [lrdn0543:502498:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.439551] [lrdn0086:1958809:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.523270] [lrdn0086:1958809:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.523266] [lrdn0543:502498:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.523557] [lrdn0558:2715009:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659812.523428] [lrdn0191:675969:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
highest
0
401090
397351
392716
376777
401102
467640
392368
392717
388457
407509
416493
391587
422434
394039
393279
415726
398473
405872
394271
411050
419258
394941
420103
388916
428341
393317
405358
388286
445460
392961
410395
397329
407994
387510
407989
387178
392936
385646
411259
393749
423851
385583
397802
429656
388202
398267
389466
408481
393420
448658
396551
407508
393270
398568
398694
398018
435197
384904
403374
408185
397675
431609
396716
401653
397227
432542
389317
389161
381094
431744
391224
440048
405449
408375
387463
396036
431126
381901
384877
447623
419342
436749
425785
395158
423025
412218
403331
404229
393159
394867
381921
395269
432928
405375
407724
387035
409951
418216
427807
385006
386573
402458
399778
403153
397039
393915
388934
385260
387077
403125
379972
404905
386231
395366
416800
382821
406318
425916
398600
385263
379728
384648
406357
402703
385685
382176
414311
382066
398946
393689
395166
386023
433159
391579
385162
387044
411436
405417
420018
380884
391957
401650
386388
409643
395556
395388
403332
396709
403245
444540
396734
383828
389749
385410
398380
400114
401572
381513
388456
402964
395291
399655
379114
387077
390753
394114
400206
388005
406668
392787
403283
397627
411366
390549
417246
403694
406126
411643
406364
440844
420239
437888
386910
387994
393512
394868
403837
384244
403541
409567
434387
386276
414986
385540
390478
395794
410648
421542
437250
419038
389375
398051
397639
383686
405948
384537
412456
436162
390436
385208
437797
390437
410223
400826
390235
390970
399729
385920
401102
429245
452240
382636
434804
399162
415536
392206
389051
391951
395938
393842
395470
378046
400591
384001
417820
407040
404299
411762
401619
417667
415684
393230
456801
400121
462336
410541
399938
396931
390733
399740
405454
391609
407386
395164
399872
390115
431763
385908
383059
402776
406736
394659
389393
389693
413231
410487
395091
390685
388457
396074
411209
394757
394845
395747
392706
404713
456557
406781
400479
395888
418007
385780
386246
412466
424569
432004
413237
397136
399953
400152
395855
439967
416647
444141
424982
409026
405912
384837
432457
390011
421227
394005
419655
408653
400100
439553
406418
417465
407459
377663
389143
398020
390472
386919
398338
434359
384411
411249
404088
403370
384963
387625
392587
442958
408008
422130
401882
407716
397643
460115
414365
407653
391052
423642
403249
404351
392666
402851
390929
447269
406592
413562
405352
400936
387573
381595
397038
442213
386941
381267
390402
423445
415469
389939
413054
445153
410868
389238
395460
391519
393784
436106
455203
394729
411533
402947
395170
429451
407498
443725
399967
433221
381941
396045
391589
399342
384832
398903
436834
415249
392620
383075
389633
392884
405665
388619
408289
406731
382090
389968
404931
394764
385766
415162
387510
399931
381236
391550
397273
384676
428393
411496
406248
414471
415439
420544
380995
391551
384822
403347
392339
417210
384980
426550
400273
416501
382325
402275
389089
396313
413221
407058
412837
434642
406391
393931
424446
386575
403749
399713
424099
402747
391067
405135
409903
405368
382650
439234
396589
423787
398255
398534
402977
402962
400095
392286
418927
435951
396312
418505
408993
429310
411828
439375
456253
392322
430920
395584
439077
380457
406994
416407
384641
392772
