[1747659807.826149] [lrdn0558:2714938:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659807.826969] [lrdn0191:675900:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659807.839258] [lrdn0543:502428:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659807.919580] [lrdn0086:1958707:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659808.002880] [lrdn0086:1958707:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659808.002944] [lrdn0191:675900:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659808.003451] [lrdn0558:2714938:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
[1747659808.015684] [lrdn0543:502428:0]     ucp_context.c:1019 UCX  WARN  network device 'mlx5_0:2' is not available, please use one or more of: 'enp1s0f0'(tcp), 'ib0'(tcp), 'lo'(tcp), 'mlx5_0:1'(ib), 'mlx5_1:1'(ib), 'mlx5_2:1'(ib), 'mlx5_3:1'(ib)
highest
0
13746
13145
13230
14470
13395
13165
13198
13561
14211
13325
14698
13891
14407
13931
13732
13310
13565
14288
13749
14283
12982
14200
13964
13217
14448
14591
14235
13285
13648
14508
13235
13970
14395
14368
14324
14445
14318
13916
14434
12438
13101
13468
13960
12980
13942
13206
14118
13782
14057
13529
13911
14455
13318
14455
13511
13954
14217
14472
14305
13479
13224
13463
14345
14323
13362
14365
13143
13315
13535
14408
14285
13986
13914
14224
13721
13363
13553
13077
13492
13999
13818
13365
14397
13149
13963
14000
14435
13374
14157
14224
14347
14186
14282
13849
14265
13826
14352
14196
13032
14290
13327
14285
14397
14111
13051
13884
14570
14041
14323
14558
13434
14414
13839
13289
14366
13337
14356
12994
14132
12972
14255
13443
14158
13525
13808
13855
13172
13677
14236
14270
14201
12635
14228
14123
14166
14469
14191
14102
14100
14323
14214
13425
13443
13281
14394
14002
13316
14344
13884
14424
14099
13924
14402
13981
12911
14280
14488
14085
14239
13308
14103
14437
14659
13003
13752
13242
14064
14351
14278
14039
13462
14380
14165
12447
14313
13811
14107
14253
15685
14496
14380
12756
14424
13782
13241
14408
12178
12159
12344
13703
14525
13658
14486
14348
14139
13273
14430
13140
14172
13496
14433
13467
13284
13341
14184
13945
14293
14622
13974
13811
13992
12455
13144
14129
14253
14180
13255
14177
13686
14044
12186
12905
13969
12546
14216
13879
13828
13180
12986
14401
13302
14173
13724
13485
13838
13962
14010
13832
13064
14394
13284
14443
12731
13794
14224
14256
12830
14443
12947
14312
14277
12850
12934
13821
13683
13316
13124
13479
13040
13754
12423
14126
14619
14414
12331
13822
14013
13992
14368
14049
12917
13385
13154
14187
14201
14371
13954
14296
14147
13301
14461
14155
12214
13191
13542
13880
13543
13369
12998
13412
14094
14297
14507
14316
14471
14354
14549
13488
13463
13759
14708
13025
14253
14234
14181
12914
14108
13343
13872
13094
14160
12476
14234
13212
13734
14360
14237
13762
13299
14023
13103
14248
13301
13308
13243
13851
14219
13683
14260
14292
14223
13936
13917
13644
14384
14063
13331
14299
13235
14032
14395
13421
13975
13868
14219
13460
13888
13243
13512
13809
14174
14325
13974
13705
13855
14426
13882
14081
14218
14208
13182
14827
13931
12837
14316
13314
13683
14343
14413
14273
14100
14465
14363
12102
13100
13857
13441
13729
12497
14143
14148
14052
13162
12693
14166
13470
14344
13471
13433
14224
13981
13113
14140
13053
14461
13225
13824
14314
13318
14414
13485
13182
14197
14161
13907
13170
14282
14398
14243
13182
13908
14003
12963
14001
14448
14181
14421
14313
14295
13835
14390
13750
14227
13789
14593
13568
13342
13890
13796
13862
13394
13872
12587
13044
14157
13749
13855
13115
14197
14097
13764
14098
13692
13542
13892
13302
14057
13761
13890
13835
13283
13376
14355
14313
14250
14113
14024
13830
13166
14107
14534
13792
13126
14105
13627
14258
14083
14107
13412
12513
14361
14435
14203
13950
13177
14549
14456
14577
13796
13664
14208
14118
14059
14074
13005
14131
14295
14198
14171
13690
12975
13835
14309
12983
12806
13414
12958
12923
14275
14452
13728
13112
13998
14219
14389
13499
13915
12702
14411
14184
13677
12796
14325
13681
13281
13775
14320
13526
13870
13419
14486
14433
14171
14607
13248
13284
14245
14324
13388
14232
14044
14137
13203
14046
13158
13845
14461
14514
12941
13836
14262
13185
13993
13605
12974
14101
14716
12872
14468
13803
14105
13457
14313
14297
13913
13367
14333
12228
14305
13815
14172
14207
14145
14353
14277
13146
14360
14393
14308
14129
13345
13641
14494
12922
14137
13599
14252
14409
14381
12906
13788
13198
13851
13920
13948
13249
13753
13936
13034
14211
13159
13024
14339
14146
14001
12857
13850
13642
14600
13564
14095
13672
14105
13667
14145
12231
13631
13090
14497
13169
13907
13600
13575
13336
14402
14131
14320
13263
13473
13740
13528
13238
14295
13865
14423
12589
13917
13104
14411
13160
14230
12925
14403
13488
13235
14793
14045
13192
14262
13736
13857
13587
14126
13463
14256
13024
14314
13563
14410
13489
14353
12903
14514
13169
13924
14427
14536
13490
14539
12629
13945
14462
14212
14238
14381
13847
13195
14066
13356
13301
13579
13762
13160
14156
13591
14424
14273
14342
13762
13396
14218
13213
13111
14023
13589
13050
14083
13755
14008
14186
13589
12968
14610
13275
13286
14387
14070
12918
14005
14174
13289
13795
14660
14478
13342
13426
13203
13824
14488
13351
13774
14323
13900
14468
13016
14105
14382
13311
13171
14257
13570
13564
12977
12969
13682
13164
14306
13295
14053
14570
12182
12734
13280
13523
14388
14393
14109
13937
13384
13668
14329
12628
14358
13199
14147
13723
13290
13469
13213
14354
13495
13606
13481
13868
13139
14205
14384
14467
14118
13104
13251
13336
14349
14187
14233
13313
13849
13704
12901
14105
14024
14321
13249
13852
13511
14012
14418
13547
13638
14253
12517
12735
12681
13107
13771
14080
14409
14371
14414
13331
13790
14279
13697
13402
14057
14317
14024
13414
14387
13898
13078
13110
12879
13107
13157
12891
14135
14539
13188
14215
13669
14175
14180
14450
14317
13292
13188
14309
13000
14263
12450
13278
13291
13977
14193
14097
13256
14375
14096
13484
14287
14310
13076
14134
13998
14316
13744
13074
13864
13522
13578
13579
14464
13736
14440
13548
12312
13960
14124
14448
13803
14320
14434
13117
12986
13124
14105
14162
14465
13542
14241
12133
13978
13743
14027
13765
13868
14064
13786
13743
14461
14397
14201
13952
12947
13407
13752
13573
13449
14411
13778
13907
14219
13736
14449
13683
14273
13407
14491
14263
12303
14512
13654
13598
13414
13502
14186
14383
14629
12912
14414
14075
13413
13506
14251
13751
13213
13866
12821
13371
13162
13350
12951
13899
14196
13302
14571
13964
14087
14293
14450
14200
13970
14111
13147
12634
14569
13319
13604
13095
13708
13209
13211
12360
13749
13769
13768
13459
14297
13855
13584
14302
12550
13828
13320
14290
13714
12801
13654
13938
14072
13255
14327
12668
13606
14374
13433
13235
14121
13278
14381
14341
13870
14542
14030
14409
14350
13276
14277
12949
13856
12884
14359
12813
13161
13855
14617
13009
14287
13389
13267
13816
14316
13172
14108
14172
14170
13307
13842
13475
14008
13257
12103
13220
13653
13921
14351
13514
14009
