 {8 : as04r2b32 - 0}
 {10 : as04r2b32 - 2}
 {12 : as06r1b15 - 0}
 {13 : as06r1b15 - 1}
 {9 : as04r2b32 - 1}
 {11 : as04r2b32 - 3}
 {15 : as06r1b15 - 3}
 {3 : as01r1b05 - 3}
 {1 : as01r1b05 - 1}
 {0 : as01r1b05 - 0}
 {14 : as06r1b15 - 2}
 {4 : as02r2b17 - 0}
 {2 : as01r1b05 - 2}
 {7 : as02r2b17 - 3}
 {5 : as02r2b17 - 1}
 {6 : as02r2b17 - 2}
highest
0
11132444
11079503
11078031
11074690
11591700
11078148
11083230
11077091
11075314
11072203
11073653
11077477
11118596
11262372
11080698
11075736
11073943
11073060
11080436
11075243
11076693
11072350
11252488
11082289
11077477
11085910
11069789
11077781
11070183
11075750
11074919
11525862
11099837
11125202
11075760
11076472
11102041
11088280
11235531
11138855
11600117
11127649
11095999
11075330
11078805
11073681
11078190
11073355
11105213
11168955
11080108
11069949
11444116
11144366
11071327
11071025
11075556
11074200
11531315
11075196
11085133
11448943
11077947
11073412
11069217
11076273
11076794
11286168
11077098
11087099
11386671
11070830
11077351
11077389
11084749
11070750
11567552
11095169
11078224
11297523
11066760
11071609
11073436
11074405
11092552
11642579
11075104
11076142
11292803
11071193
11066952
11072784
11071066
11073501
11751937
11067882
11079426
11082655
11074186
Buffer: 536870912 byte - 4 Gib, 512MiB Segment sizes [INTRA-INTER]: 67108864-16777216, verifier: 1293110377, Latency: 0.0110347, Bandwidth: 679.675
