highest
0
44791519
12273008
10996192
11241596
19980090
10717319
12188672
11305896
11239804
10782210
10732398
11248584
11283366
16999640
11437715
11373947
11192284
11685720
7367455
8084363
7322354
7308875
7299633
7252213
7227324
7726420
7181343
7117041
7097991
7098132
7116932
7090701
7091481
7008829
7004111
7062249
6984590
6896658
6955679
6909800
6923669
6880828
7391555
6884649
6817189
7315764
6809598
6755507
6729537
6716887
6694837
6696056
6695016
6762758
6872208
7142732
6652486
6611125
7100082
6545805
6550505
6551264
6547064
6513664
7051810
6506633
6488963
6992571
6533193
6454503
6445692
6470524
6396972
6922569
6345252
6473225
6344131
6336222
6839307
6352922
6305891
6831849
6321212
6343851
6848078
6255510
6262301
6738246
6272301
6257811
6810768
6253551
6233013
6209539
6193749
6201920
6209260
6216041
7007050
7021610
6485633
6997900
6503713
7975523
52088775
10051459
10341104
9432542
47601675
10206621
10361603
10858939
11738950
11540150
11419397
11243084
12139527
10887861
10986981
12054235
11810743
12085155
10946940
13271442
11171663
12004966
13632285
12062735
11777433
11499257
11511137
11246326
12082796
11868622
11698541
11216414
13885028
11814522
11092493
11496407
28734345
12064945
10569676
12695614
11369777
91536998
11480147
11419216
11246815
12117956
11434327
10804749
10119781
29927836
8540364
7303864
7225172
7089471
7613449
7103251
7093271
7044420
7036631
7040131
7016360
7535948
6997539
6945490
7684220
7124651
7066411
7071802
7524776
7070011
7026001
7084610
7194672
7132142
7109552
7621839
7093912
7031451
7025429
7002889
6981350
6966069
7495186
6969129
6899289
7409964
6869849
6869238
6786797
6796807
6787357
6777657
6765786
6766287
6764937
7248813
6725427
6718946
6670495
6629986
6640695
6635816
6615115
6572434
7076141
6570855
6570114
7050022
6543463
6528314
85107394
6367983
6330581
6837248
41952650
9870917
9455232
9934109
9980538
17072530
9955708
46519448
10907530
101882618
11405665
11382277
10764817
11241601
11707021
17602693
11785391
17542141
21168791
12618302
10758308
11029283
12476861
16822638
10501076
27461634
11461703
11600889
11022622
10990592
28926393
11231202
74222258
13025677
11033332
11921454
67697905
8845023
7186912
7176403
7187853
7134822
7091010
7088471
7119732
7079831
7043001
7007241
7007040
7504197
6999290
6981340
6945039
6907029
7140823
7133171
7065071
7071211
7103382
7732700
7192883
7112811
7115451
